"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-12",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-13",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-14",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-15",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-17",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-18",,,"0.12","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-19",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-20",,,"0.01","0.1",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-22",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-23",,,"0.82","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-24",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-25",,,"0.05","0.5",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-26",,,"0.36","5.3",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-27",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-02-28",,,"0.03","0.3",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-01",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-03",,,"0.22","3.8",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-04",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-05",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-06",,,"0.01","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-07",,,"0.04","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-08",,,"0.48","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-09",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-10",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-12",,,"0.01","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-13",,,"0.84","1.5",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-14",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-15",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-16",,,"0.25","0.5",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-17",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-18",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-19",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-20",,,"0.71","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-21",,,"0.02","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-22",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-23",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-24",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-25",,,"0.69","0.1",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-26",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-27",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-28",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-29",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-30",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-03-31",,,"0.09","0.2",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-01",,,"0.33","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-02",,,"0.35","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-04",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-05",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-06",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-07",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-08",,,"0.36","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-09",,,"0.62","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-10",,,"0.28","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-12",,,"0.02","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-13",,,"0.05","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-14",,,"0.22","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-15",,,"0.26","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-17",,,"0.36","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-18",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-19",,,"0.15","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-20",,,"0.62","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-22",,,"0.01","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-23",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-24",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-25",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-26",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-27",,,"0.60","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-28",,,"0.69","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-29",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-04-30",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-01",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-02",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-04",,,"0.09",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-05",,,"0.53",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-06",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-07",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-08",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-09",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-10",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-12",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-13",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-14",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-15",,,"0.02",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-16",,,"0.25",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-20","    4","0.25",,,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-21",,,"0.04",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-22",,,"0.00",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-23",,,"0.08",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-24",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-25",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-26",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-27",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-28",,,"0.02",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-29",,,"0.42",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-30",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-05-31",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-01",,,"0.02",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-02",,,"0.18",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-04",,,"0.15",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-05",,,"0.14",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-06",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-07",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-08",,,"0.45",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-09",,,"0.06",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-10",,,"0.66",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-11",,,"0.02",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-12",,,"0.07",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-13",,,"0.01",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-14",,,"0.78",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-15",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-17",,,"0.01",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-18",,,"0.17",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-19",,,"0.05",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-20",,,"0.17",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-22",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-23",,,"0.02",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-24",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-25",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-26",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-27",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-28",,,"0.31",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-29",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-06-30",,,"0.07",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-01",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-03","    2","0.29",,,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-12","    9","0.30",,,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-13",,,"0.00",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-14",,,"0.02",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-15",,,"1.77",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-17",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-18",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-19",,,"1.21",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-20",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-22",,,"0.01",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-23",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-24",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-25",,,"0.00",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-26",,,"0.21",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-27",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-28",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-29",,,"0.60",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-30",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-07-31",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-01",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-02",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-04",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-05",,,"0.00",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-06",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-07",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-08",,,"0.03",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-09",,,"0.31",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-10",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-11",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-12",,,"0.12",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-13",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-14",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-15",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-16",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-17",,,"0.04",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-18",,,"1.45",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-19",,,"0.04",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-20",,,"0.01",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-21",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-22",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-23",,,"0.51",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-24",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-25",,,"0.28",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-26",,,"0.02",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-27",,,"0.31",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-28",,,"0.01",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-29",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-08-31",,,"0.50",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-01",,,"0.25",,,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-02",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-03",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-04",,,"0.00","0.0",,,,,,,,,,
"US1MEKB0010","WAYNE 3.2 SSE, ME US","44.3024727","-70.0554619","115.8","2022-09-05",,,"0.42",,,,,,,,,,,
