DATE1,DAY_OF_WEEK,SITE_NAME,TOWN,WATERBODY,INSPECTOR_ID,PAY_VOL,SHIFT_START,TRAILERS,SHIFT_END,SHIFT_LENGTH,TOTALINSP,PRCP,TMAX,TMIN,DATE,month,year,SHIFT_START_CATEGORY,SHIFT_END_CATEGORY,ID_COUNT,holiday
2023-07-14,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,3796,Paid,1900-01-01 13:00:00,5.0,2023-12-05 19:00:00,360,17.0,0.03,87.0,66.0,2023-07-14,7,2023,Afternoon,Evening,113,0
2023-07-14,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5580,Paid,1900-01-01 13:00:00,3.0,2023-12-05 19:00:00,360,6.0,0.03,87.0,66.0,2023-07-14,7,2023,Afternoon,Evening,77,0
2023-07-15,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,6053,Paid,1900-01-01 06:59:00,1.0,2023-12-05 12:59:00,360,12.0,0.18,82.0,67.0,2023-07-15,7,2023,Early Morning,Afternoon,13,0
2023-07-15,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5006,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,8.0,0.18,82.0,67.0,2023-07-15,7,2023,Early Morning,Afternoon,111,0
2023-07-15,Sat,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,6.0,0.18,82.0,67.0,2023-07-15,7,2023,Early Morning,Afternoon,65,0
2023-07-15,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5982,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,18.0,0.18,82.0,67.0,2023-07-15,7,2023,Early Morning,Afternoon,43,0
2023-07-15,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5580,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,27.0,0.18,82.0,67.0,2023-07-15,7,2023,Early Morning,Afternoon,77,0
2023-07-15,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5987,Paid,1900-01-01 13:00:00,9.0,2023-12-05 19:00:00,360,24.0,0.18,82.0,67.0,2023-07-15,7,2023,Afternoon,Evening,61,0
2023-07-15,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,5648,Paid,1900-01-01 09:00:00,4.0,2023-12-05 19:00:00,600,24.0,0.18,82.0,67.0,2023-07-15,7,2023,Morning,Evening,82,0
2023-07-15,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5670,Paid,1900-01-01 09:00:00,0.0,2023-12-05 19:00:00,600,12.0,0.18,82.0,67.0,2023-07-15,7,2023,Morning,Evening,116,0
2023-07-15,Sat,Thorofare Rd,Litchfield,Pleasant Pond,3796,Paid,1900-01-01 09:00:00,6.0,2023-12-05 19:00:00,600,33.0,0.18,82.0,67.0,2023-07-15,7,2023,Morning,Evening,113,0
2023-07-15,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5970,Paid,1900-01-01 13:00:00,18.0,2023-12-05 19:00:00,360,34.0,0.18,82.0,67.0,2023-07-15,7,2023,Afternoon,Evening,33,0
2023-07-15,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,6062,Paid,1900-01-01 13:00:00,,2023-12-05 19:00:00,360,9.0,0.18,82.0,67.0,2023-07-15,7,2023,Afternoon,Evening,19,0
2023-07-16,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,1.0,0.26,84.0,71.0,2023-07-16,7,2023,Early Morning,Afternoon,111,0
2023-07-16,Sun,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,0.0,0.26,84.0,71.0,2023-07-16,7,2023,Early Morning,Afternoon,65,0
2023-07-16,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5987,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,2.0,0.26,84.0,71.0,2023-07-16,7,2023,Early Morning,Afternoon,61,0
2023-07-16,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,6053,Paid,1900-01-01 07:01:00,0.0,2023-12-05 12:57:00,356,2.0,0.26,84.0,71.0,2023-07-16,7,2023,Early Morning,Afternoon,13,0
2023-07-16,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5580,Paid,1900-01-01 07:00:00,9.0,2023-12-05 13:00:00,360,3.0,0.26,84.0,71.0,2023-07-16,7,2023,Early Morning,Afternoon,77,0
2023-07-16,Sun,Beach Road,Monmouth,Cochnewagon Pond,5968,Paid,1900-01-01 13:00:00,0.0,2023-12-05 18:00:00,300,0.0,0.26,84.0,71.0,2023-07-16,7,2023,Afternoon,Evening,35,0
2023-07-15,Sat,Wilson Pond Road,Monmouth,Wilson Pond,5967,Paid,1900-01-01 09:50:00,1.0,2023-12-05 19:00:00,550,1.0,0.18,82.0,67.0,2023-07-15,7,2023,Morning,Evening,28,0
2023-07-16,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5982,Paid,1900-01-01 09:00:00,7.0,2023-12-05 19:00:00,600,9.0,0.26,84.0,71.0,2023-07-16,7,2023,Morning,Evening,43,0
2023-07-16,Sun,Old Kents Hill Road,Readfield,Torsey Lake,2096,Paid,1900-01-01 13:00:00,0.0,2023-12-05 19:00:00,360,1.0,0.26,84.0,71.0,2023-07-16,7,2023,Afternoon,Evening,41,0
2023-07-16,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5970,Paid,1900-01-01 09:00:00,0.0,2023-12-05 19:00:00,600,0.0,0.26,84.0,71.0,2023-07-16,7,2023,Morning,Evening,33,0
2023-07-16,Sun,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,3796,Paid,1900-01-01 09:00:00,0.0,2023-12-05 19:00:00,600,0.0,0.26,84.0,71.0,2023-07-16,7,2023,Morning,Evening,113,0
2023-07-16,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,6062,Paid,1900-01-01 13:00:00,,2023-12-05 19:00:00,360,9.0,0.26,84.0,71.0,2023-07-16,7,2023,Afternoon,Evening,19,0
2023-07-16,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5980,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,1.0,0.26,84.0,71.0,2023-07-16,7,2023,Afternoon,Evening,34,0
2023-07-15,Sat,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,25.0,0.18,82.0,67.0,2023-07-15,7,2023,Afternoon,Evening,131,0
2023-07-14,Fri,Thorofare Rd,Litchfield,Pleasant Pond,6086,Volunteer,1900-01-01 07:00:00,,2023-12-05 13:00:00,360,6.0,0.03,87.0,66.0,2023-07-14,7,2023,Early Morning,Afternoon,9,0
2023-07-16,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5648,Paid,1900-01-01 13:00:00,0.0,2023-12-05 19:00:00,360,0.0,0.26,84.0,71.0,2023-07-16,7,2023,Afternoon,Evening,82,0
2023-07-17,Mon,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5006,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,8.0,1.29,75.0,70.0,2023-07-17,7,2023,Early Morning,Afternoon,111,0
2023-07-10,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4504,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,6.0,0.08,73.0,68.0,2023-07-10,7,2023,Afternoon,Evening,18,0
2023-07-17,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5980,Paid,1900-01-01 13:00:00,8.0,2023-12-05 19:00:00,360,24.0,1.29,75.0,70.0,2023-07-17,7,2023,Afternoon,Evening,34,0
2023-07-17,Mon,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5987,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,13.0,1.29,75.0,70.0,2023-07-17,7,2023,Afternoon,Evening,61,0
2023-07-15,Sat,Old Kents Hill Road,Readfield,Torsey Lake,4624,Volunteer,1900-01-01 13:00:00,2.0,2023-12-05 15:15:00,135,2.0,0.18,82.0,67.0,2023-07-15,7,2023,Afternoon,Late Afternoon,8,0
2023-07-11,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4504,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,16.0,0.37,71.0,64.0,2023-07-11,7,2023,Afternoon,Evening,18,0
2023-07-12,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4504,Paid,1900-01-01 13:00:00,17.0,2023-12-05 19:00:00,360,60.0,0.0,85.0,64.0,2023-07-12,7,2023,Afternoon,Evening,18,0
2023-07-18,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5970,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,8.0,0.0,89.0,68.0,2023-07-18,7,2023,Early Morning,Afternoon,33,0
2023-07-18,Tue,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5006,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,6.0,0.0,89.0,68.0,2023-07-18,7,2023,Early Morning,Afternoon,111,0
2023-07-18,Tue,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5987,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,9.0,0.0,89.0,68.0,2023-07-18,7,2023,Afternoon,Evening,61,0
2023-07-14,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4504,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,14.0,0.03,87.0,66.0,2023-07-14,7,2023,Early Morning,Afternoon,18,0
2023-07-17,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4504,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:15:00,375,24.0,1.29,75.0,70.0,2023-07-17,7,2023,Early Morning,Afternoon,18,0
2023-07-18,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4504,Paid,1900-01-01 13:00:00,4.0,2023-12-05 19:00:00,360,14.0,0.0,89.0,68.0,2023-07-18,7,2023,Afternoon,Evening,18,0
2023-07-19,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,14.0,0.0,86.0,69.0,2023-07-19,7,2023,Early Morning,Afternoon,116,0
2023-07-19,Wed,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5580,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,4.0,0.0,86.0,69.0,2023-07-19,7,2023,Early Morning,Afternoon,77,0
2023-07-19,Wed,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5980,Paid,1900-01-01 13:00:00,3.0,2023-12-05 19:00:00,360,8.0,0.0,86.0,69.0,2023-07-19,7,2023,Afternoon,Evening,34,0
2023-07-19,Wed,Beach Road,Monmouth,Cochnewagon Pond,5968,Paid,1900-01-01 13:00:00,9.0,2023-12-05 19:00:00,360,22.0,0.0,86.0,69.0,2023-07-19,7,2023,Afternoon,Evening,35,0
2023-07-20,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,18.0,0.0,83.0,62.0,2023-07-20,7,2023,Early Morning,Afternoon,116,0
2023-07-20,Thu,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5580,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,12.0,0.0,83.0,62.0,2023-07-20,7,2023,Early Morning,Afternoon,77,0
2023-07-20,Thu,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5980,Paid,1900-01-01 13:00:00,3.0,2023-12-05 19:00:00,360,13.0,0.0,83.0,62.0,2023-07-20,7,2023,Afternoon,Evening,34,0
2023-07-20,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5970,Paid,1900-01-01 13:00:00,19.0,2023-12-05 19:00:00,360,33.0,0.0,83.0,62.0,2023-07-20,7,2023,Afternoon,Evening,33,0
2023-07-21,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,5.0,0.0,87.0,61.0,2023-07-21,7,2023,Early Morning,Afternoon,116,0
2023-07-21,Fri,Whippoorwill Road,Litchfield,Woodbury Pond,6086,Volunteer,1900-01-01 07:00:00,5.0,2023-12-05 13:00:00,360,9.0,0.0,87.0,61.0,2023-07-21,7,2023,Early Morning,Afternoon,9,0
2023-07-21,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,3796,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,9.0,0.0,87.0,61.0,2023-07-21,7,2023,Early Morning,Afternoon,113,0
2023-07-21,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5714,Paid,1900-01-01 09:00:00,8.0,2023-12-05 19:00:00,600,24.0,0.0,87.0,61.0,2023-07-21,7,2023,Morning,Evening,23,0
2023-07-21,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5968,Paid,1900-01-01 13:00:00,4.0,2023-12-05 19:00:00,360,8.0,0.0,87.0,61.0,2023-07-21,7,2023,Afternoon,Evening,35,0
2023-07-21,Fri,Thorofare Rd,Litchfield,Pleasant Pond,5982,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,5.0,0.0,87.0,61.0,2023-07-21,7,2023,Afternoon,Evening,43,0
2023-07-21,Fri,Whippoorwill Road,Litchfield,Woodbury Pond,5648,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,13.0,0.0,87.0,61.0,2023-07-21,7,2023,Afternoon,Evening,82,0
2023-07-22,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5982,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,10.0,0.07,77.0,64.0,2023-07-22,7,2023,Early Morning,Afternoon,43,0
2023-07-22,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,26.0,0.07,77.0,64.0,2023-07-22,7,2023,Early Morning,Afternoon,113,0
2023-07-22,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5987,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,4.0,0.07,77.0,64.0,2023-07-22,7,2023,Early Morning,Afternoon,61,0
2023-07-22,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 09:00:00,2.0,2023-12-05 19:00:00,600,19.0,0.07,77.0,64.0,2023-07-22,7,2023,Morning,Evening,111,0
2023-07-22,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5980,Paid,1900-01-01 13:00:00,15.0,2023-12-05 19:00:00,360,28.0,0.07,77.0,64.0,2023-07-22,7,2023,Afternoon,Evening,34,0
2023-07-22,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5648,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,20.0,0.07,77.0,64.0,2023-07-22,7,2023,Afternoon,Evening,82,0
2023-07-22,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5670,Paid,1900-01-01 09:00:00,1.0,2023-12-05 19:00:00,600,35.0,0.07,77.0,64.0,2023-07-22,7,2023,Morning,Evening,116,0
2023-07-22,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,2096,Paid,1900-01-01 13:00:00,0.0,2023-12-05 19:00:00,360,28.0,0.07,77.0,64.0,2023-07-22,7,2023,Afternoon,Evening,41,0
2023-07-22,Sat,Thorofare Rd,Litchfield,Pleasant Pond,5970,Paid,1900-01-01 09:00:00,2.0,2023-12-05 19:00:00,600,26.0,0.07,77.0,64.0,2023-07-22,7,2023,Morning,Evening,33,0
2023-07-22,Sat,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,9.0,0.07,77.0,64.0,2023-07-22,7,2023,Early Morning,Afternoon,65,0
2023-07-23,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5582,Paid,1900-01-01 07:00:00,5.0,2023-12-05 10:00:00,180,13.0,0.1,83.0,61.0,2023-07-23,7,2023,Early Morning,Morning,32,0
2023-07-23,Sun,Thorofare Rd,Litchfield,Pleasant Pond,5982,Paid,1900-01-01 09:00:00,10.0,2023-12-05 10:45:00,105,5.0,0.1,83.0,61.0,2023-07-23,7,2023,Morning,Morning,43,0
2023-07-22,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,6062,Paid,1900-01-01 09:00:00,,2023-12-05 19:00:00,600,33.0,0.07,77.0,64.0,2023-07-22,7,2023,Morning,Evening,19,0
2023-07-23,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,6053,Paid,1900-01-01 06:57:00,1.0,2023-12-05 12:56:00,359,51.0,0.1,83.0,61.0,2023-07-23,7,2023,Early Morning,Afternoon,13,0
2023-07-23,Sun,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,26.0,0.1,83.0,61.0,2023-07-23,7,2023,Early Morning,Afternoon,65,0
2023-07-22,Sat,Beach Road,Monmouth,Cochnewagon Pond,5968,Paid,1900-01-01 13:00:00,4.0,2023-12-05 19:00:00,360,18.0,0.07,77.0,64.0,2023-07-22,7,2023,Afternoon,Evening,35,0
2023-07-23,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,21.0,0.1,83.0,61.0,2023-07-23,7,2023,Early Morning,Afternoon,111,0
2023-07-23,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5980,Paid,1900-01-01 13:00:00,20.0,2023-12-05 19:00:00,360,33.0,0.1,83.0,61.0,2023-07-23,7,2023,Afternoon,Evening,34,0
2023-07-23,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5983,Paid,1900-01-01 13:00:00,,2023-12-05 19:00:00,360,76.0,0.1,83.0,61.0,2023-07-23,7,2023,Afternoon,Evening,33,0
2023-07-23,Sun,Beach Road,Monmouth,Cochnewagon Pond,5968,Volunteer,1900-01-01 13:00:00,7.0,2023-12-05 19:00:00,360,44.0,0.1,83.0,61.0,2023-07-23,7,2023,Afternoon,Evening,35,0
2023-07-23,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5648,Paid,1900-01-01 09:00:00,13.0,2023-12-05 19:00:00,600,104.0,0.1,83.0,61.0,2023-07-23,7,2023,Morning,Evening,82,0
2023-07-23,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,6062,Paid,1900-01-01 13:00:00,,2023-12-05 19:30:00,390,31.0,0.1,83.0,61.0,2023-07-23,7,2023,Afternoon,Evening,19,0
2023-07-23,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5987,Paid,1900-01-01 13:00:00,30.0,2023-12-05 19:00:00,360,52.0,0.1,83.0,61.0,2023-07-23,7,2023,Afternoon,Evening,61,0
2023-07-23,Sun,Old Kents Hill Road,Readfield,Torsey Lake,2096,Paid,1900-01-01 13:00:00,5.0,2023-12-05 19:00:00,360,32.0,0.1,83.0,61.0,2023-07-23,7,2023,Afternoon,Evening,41,0
2023-07-23,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5578,Volunteer,1900-01-01 10:00:00,1300.0,2023-12-05 13:00:00,180,29.0,0.1,83.0,61.0,2023-07-23,7,2023,Morning,Afternoon,7,0
2023-07-24,Mon,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5006,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,3.0,0.0,77.0,60.0,2023-07-24,7,2023,Early Morning,Afternoon,111,0
2023-07-21,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4174,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,8.0,0.0,87.0,61.0,2023-07-21,7,2023,Afternoon,Evening,131,0
2023-07-23,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 05:50:00,5.0,2023-12-05 13:00:00,430,65.0,0.1,83.0,61.0,2023-07-23,7,2023,Early Morning,Afternoon,113,0
2023-07-22,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4174,Paid,1900-01-01 09:00:00,2.0,2023-12-05 19:00:00,600,17.0,0.07,77.0,64.0,2023-07-22,7,2023,Morning,Evening,131,0
2023-07-24,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5983,Paid,1900-01-01 07:00:00,4.0,2023-12-05 13:00:00,360,19.0,0.0,77.0,60.0,2023-07-24,7,2023,Early Morning,Afternoon,33,0
2023-07-24,Mon,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5580,Paid,1900-01-01 13:00:00,0.0,2023-12-05 19:00:00,360,8.0,0.0,77.0,60.0,2023-07-24,7,2023,Afternoon,Evening,77,0
2023-07-24,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5987,Paid,1900-01-01 13:00:00,10.0,2023-12-05 19:00:00,360,25.0,0.0,77.0,60.0,2023-07-24,7,2023,Afternoon,Evening,61,0
2023-07-23,Sun,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4174,Paid,1900-01-01 09:00:00,7.0,2023-12-05 19:00:00,600,45.0,0.1,83.0,61.0,2023-07-23,7,2023,Morning,Evening,131,0
2023-07-25,Tue,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5006,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,15.0,0.06,87.0,65.0,2023-07-25,7,2023,Early Morning,Afternoon,111,0
2023-07-25,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5983,Paid,1900-01-01 07:00:00,4.0,2023-12-05 13:00:00,360,18.0,0.06,87.0,65.0,2023-07-25,7,2023,Early Morning,Afternoon,33,0
2023-07-25,Tue,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5987,Paid,1900-01-01 13:00:00,2.0,2023-12-05 18:00:00,300,10.0,0.06,87.0,65.0,2023-07-25,7,2023,Afternoon,Evening,61,0
2023-07-25,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 14:00:00,1.0,2023-12-05 19:00:00,300,8.0,0.06,87.0,65.0,2023-07-25,7,2023,Afternoon,Evening,113,0
2023-07-26,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5980,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,13.0,1.24,88.0,65.0,2023-07-26,7,2023,Early Morning,Afternoon,34,0
2023-07-26,Wed,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,11.0,1.24,88.0,65.0,2023-07-26,7,2023,Early Morning,Afternoon,116,0
2023-07-26,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5968,Paid,1900-01-01 13:00:00,8.0,2023-12-05 19:00:00,360,27.0,1.24,88.0,65.0,2023-07-26,7,2023,Afternoon,Evening,35,0
2023-07-23,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5970,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:30:00,390,40.0,0.1,83.0,61.0,2023-07-23,7,2023,Early Morning,Afternoon,33,0
2023-07-26,Wed,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5970,Paid,1900-01-01 13:00:00,8.0,2023-12-05 19:00:00,360,13.0,1.24,88.0,65.0,2023-07-26,7,2023,Afternoon,Evening,33,0
2023-07-27,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5968,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,7.0,0.0,76.0,67.0,2023-07-27,7,2023,Early Morning,Afternoon,35,0
2023-07-27,Thu,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,4.0,0.0,76.0,67.0,2023-07-27,7,2023,Early Morning,Afternoon,116,0
2023-07-27,Thu,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5580,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,0.0,0.0,76.0,67.0,2023-07-27,7,2023,Afternoon,Evening,77,0
2023-07-27,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5970,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,4.0,0.0,76.0,67.0,2023-07-27,7,2023,Afternoon,Evening,33,0
2023-07-28,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,3796,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,5.0,0.33,76.0,67.0,2023-07-28,7,2023,Early Morning,Afternoon,113,0
2023-07-28,Fri,Whippoorwill Road,Litchfield,Woodbury Pond,5983,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,21.0,0.33,76.0,67.0,2023-07-28,7,2023,Early Morning,Afternoon,33,0
2023-07-28,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5670,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,10.0,0.33,76.0,67.0,2023-07-28,7,2023,Early Morning,Afternoon,116,0
2023-07-28,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5714,Paid,1900-01-01 09:00:00,5.0,2023-12-05 19:00:00,600,79.0,0.33,76.0,67.0,2023-07-28,7,2023,Morning,Evening,23,0
2023-07-28,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5970,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,20.0,0.33,76.0,67.0,2023-07-28,7,2023,Afternoon,Evening,33,0
2023-07-28,Fri,Thorofare Rd,Litchfield,Pleasant Pond,5982,Paid,1900-01-01 13:00:00,3.0,2023-12-05 19:00:00,360,12.0,0.33,76.0,67.0,2023-07-28,7,2023,Afternoon,Evening,43,0
2023-07-28,Fri,Whippoorwill Road,Litchfield,Woodbury Pond,5648,Paid,1900-01-01 13:00:00,6.0,2023-12-05 19:00:00,360,43.0,0.33,76.0,67.0,2023-07-28,7,2023,Afternoon,Evening,82,0
2023-07-28,Fri,Thorofare Rd,Litchfield,Pleasant Pond,6086,Volunteer,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,11.0,0.33,76.0,67.0,2023-07-28,7,2023,Early Morning,Afternoon,9,0
2023-07-29,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5982,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,16.0,0.0,89.0,69.0,2023-07-29,7,2023,Early Morning,Afternoon,43,0
